2021-08-19 10:34:52 status unpacked gir1.2-upowerglib-1.0:amd64 0.99.11-1build2
2021-08-19 10:34:52 install libmozjs-68-0:amd64 <none> 68.6.0-1ubuntu1
2021-08-19 10:34:52 status half-installed libmozjs-68-0:amd64 68.6.0-1ubuntu1
2021-08-19 10:34:54 status unpacked libmozjs-68-0:amd64 68.6.0-1ubuntu1
2021-08-19 10:34:54 install libgjs0g:amd64 <none> 1.64.5-0ubuntu0.20.04.01
2021-08-19 10:34:54 status half-installed libgjs0g:amd64 1.64.5-0ubuntu0.20.04.01
2021-08-19 10:34:54 status unpacked libgjs0g:amd64 1.64.5-0ubuntu0.20.04.01
2021-08-19 10:34:54 install gjs:amd64 <none> 1.64.5-0ubuntu0.20.04.01
2021-08-19 10:34:54 status half-installed gjs:amd64 1.64.5-0ubuntu0.20.04.01
2021-08-19 10:34:54 status unpacked gjs:amd64 1.64.5-0ubuntu0.20.04.01
2021-08-19 10:34:54 install gnome-shell-common:all <none> 3.36.9-0ubuntu0.20.04.2
2021-08-19 10:34:54 status half-installed gnome-shell-common:all 3.36.9-0ubuntu0.20.04.2
2021-08-19 10:34:54 status unpacked gnome-shell-common:all 3.36.9-0ubuntu0.20.04.2
2021-08-19 10:34:54 install ubuntu-wallpapers-focal:all <none> 20.04.2-0ubuntu1
2021-08-19 10:34:54 status half-installed ubuntu-wallpapers-focal:all 20.04.2-0ubuntu1
2021-08-19 10:34:55 status unpacked ubuntu-wallpapers-focal:all 20.04.2-0ubuntu1
2021-08-19 10:34:56 install ubuntu-wallpapers:all <none> 20.04.2-0ubuntu1
2021-08-19 10:34:56 status half-installed ubuntu-wallpapers:all 20.04.2-0ubuntu1
2021-08-19 10:34:56 status unpacked ubuntu-wallpapers:all 20.04.2-0ubuntu1
2021-08-19 10:34:56 install zenity-common:all <none> 3.32.0-5
2021-08-19 10:34:56 status half-installed zenity-common:all 3.32.0-5
2021-08-19 10:34:56 status unpacked zenity-common:all 3.32.0-5
2021-08-19 10:34:56 install zenity:amd64 <none> 3.32.0-5
2021-08-19 10:34:56 status half-installed zenity:amd64 3.32.0-5
2021-08-19 10:34:56 status unpacked zenity:amd64 3.32.0-5
2021-08-19 10:34:56 install mutter:amd64 <none> 3.36.9-0ubuntu0.20.04.1
2021-08-19 10:34:56 status half-installed mutter:amd64 3.36.9-0ubuntu0.20.04.1
2021-08-19 10:34:56 status unpacked mutter:amd64 3.36.9-0ubuntu0.20.04.1
2021-08-19 10:34:56 install libgnome-autoar-0-0:amd64 <none> 0.2.3-2ubuntu0.4
2021-08-19 10:34:56 status half-installed libgnome-autoar-0-0:amd64 0.2.3-2ubuntu0.4
2021-08-19 10:34:56 status unpacked libgnome-autoar-0-0:amd64 0.2.3-2ubuntu0.4
2021-08-19 10:34:56 install gnome-shell:amd64 <none> 3.36.9-0ubuntu0.20.04.2
2021-08-19 10:34:56 status half-installed gnome-shell:amd64 3.36.9-0ubuntu0.20.04.2
2021-08-19 10:34:56 status unpacked gnome-shell:amd64 3.36.9-0ubuntu0.20.04.2
2021-08-19 10:34:56 install x11-xkb-utils:amd64 <none> 7.7+5
2021-08-19 10:34:56 status half-installed x11-xkb-utils:amd64 7.7+5
2021-08-19 10:34:56 status unpacked x11-xkb-utils:amd64 7.7+5
2021-08-19 10:34:56 install xserver-common:all <none> 2:1.20.11-1ubuntu1~20.04.2
2021-08-19 10:34:56 status half-installed xserver-common:all 2:1.20.11-1ubuntu1~20.04.2
2021-08-19 10:34:56 status unpacked xserver-common:all 2:1.20.11-1ubuntu1~20.04.2
2021-08-19 10:34:56 install libfontenc1:amd64 <none> 1:1.1.4-0ubuntu1
2021-08-19 10:34:56 status half-installed libfontenc1:amd64 1:1.1.4-0ubuntu1
2021-08-19 10:34:57 status unpacked libfontenc1:amd64 1:1.1.4-0ubuntu1
2021-08-19 10:34:57 install libxfont2:amd64 <none> 1:2.0.3-1
2021-08-19 10:34:57 status half-installed libxfont2:amd64 1:2.0.3-1
2021-08-19 10:34:57 status unpacked libxfont2:amd64 1:2.0.3-1
2021-08-19 10:34:57 install xwayland:amd64 <none> 2:1.20.11-1ubuntu1~20.04.2
2021-08-19 10:34:57 status half-installed xwayland:amd64 2:1.20.11-1ubuntu1~20.04.2
2021-08-19 10:34:57 status unpacked xwayland:amd64 2:1.20.11-1ubuntu1~20.04.2
2021-08-19 10:34:57 install yaru-theme-gnome-shell:all <none> 20.04.11.1
2021-08-19 10:34:57 status half-installed yaru-theme-gnome-shell:all 20.04.11.1
2021-08-19 10:34:57 status unpacked yaru-theme-gnome-shell:all 20.04.11.1
2021-08-19 10:34:57 install session-migration:amd64 <none> 0.3.5
2021-08-19 10:34:57 status half-installed session-migration:amd64 0.3.5
2021-08-19 10:34:57 status unpacked session-migration:amd64 0.3.5
2021-08-19 10:34:57 install ubuntu-session:all <none> 3.36.0-2ubuntu1
2021-08-19 10:34:57 status half-installed ubuntu-session:all 3.36.0-2ubuntu1
2021-08-19 10:34:57 status unpacked ubuntu-session:all 3.36.0-2ubuntu1
2021-08-19 10:34:57 install gdm3:amd64 <none> 3.36.3-0ubuntu0.20.04.4
2021-08-19 10:34:57 status half-installed gdm3:amd64 3.36.3-0ubuntu0.20.04.4
2021-08-19 10:34:57 status unpacked gdm3:amd64 3.36.3-0ubuntu0.20.04.4
2021-08-19 10:34:57 install gedit-common:all <none> 3.36.2-0ubuntu1
2021-08-19 10:34:57 status half-installed gedit-common:all 3.36.2-0ubuntu1
2021-08-19 10:34:58 status unpacked gedit-common:all 3.36.2-0ubuntu1
2021-08-19 10:34:58 install libgtksourceview-4-common:all <none> 4.6.0-1
2021-08-19 10:34:58 status half-installed libgtksourceview-4-common:all 4.6.0-1
2021-08-19 10:34:58 status unpacked libgtksourceview-4-common:all 4.6.0-1
2021-08-19 10:34:58 install libgtksourceview-4-0:amd64 <none> 4.6.0-1
2021-08-19 10:34:58 status half-installed libgtksourceview-4-0:amd64 4.6.0-1
2021-08-19 10:34:58 status unpacked libgtksourceview-4-0:amd64 4.6.0-1
2021-08-19 10:34:58 install gir1.2-gtksource-4:amd64 <none> 4.6.0-1
2021-08-19 10:34:58 status half-installed gir1.2-gtksource-4:amd64 4.6.0-1
2021-08-19 10:34:58 status unpacked gir1.2-gtksource-4:amd64 4.6.0-1
2021-08-19 10:34:58 install python3-cairo:amd64 <none> 1.16.2-2ubuntu2
2021-08-19 10:34:58 status half-installed python3-cairo:amd64 1.16.2-2ubuntu2
2021-08-19 10:34:58 status unpacked python3-cairo:amd64 1.16.2-2ubuntu2
2021-08-19 10:34:58 install python3-gi-cairo:amd64 <none> 3.36.0-1
2021-08-19 10:34:58 status half-installed python3-gi-cairo:amd64 3.36.0-1
2021-08-19 10:34:58 status unpacked python3-gi-cairo:amd64 3.36.0-1
2021-08-19 10:34:59 install libamtk-5-common:all <none> 5.0.2-1build1
2021-08-19 10:34:59 status half-installed libamtk-5-common:all 5.0.2-1build1
2021-08-19 10:34:59 status unpacked libamtk-5-common:all 5.0.2-1build1
2021-08-19 10:34:59 install libamtk-5-0:amd64 <none> 5.0.2-1build1
2021-08-19 10:34:59 status half-installed libamtk-5-0:amd64 5.0.2-1build1
2021-08-19 10:34:59 status unpacked libamtk-5-0:amd64 5.0.2-1build1
2021-08-19 10:34:59 install libtepl-4-0:amd64 <none> 4.4.0-1
2021-08-19 10:34:59 status half-installed libtepl-4-0:amd64 4.4.0-1
2021-08-19 10:34:59 status unpacked libtepl-4-0:amd64 4.4.0-1
2021-08-19 10:34:59 install gedit:amd64 <none> 3.36.2-0ubuntu1
2021-08-19 10:34:59 status half-installed gedit:amd64 3.36.2-0ubuntu1
2021-08-19 10:34:59 status unpacked gedit:amd64 3.36.2-0ubuntu1
2021-08-19 10:34:59 install genisoimage:amd64 <none> 9:1.1.11-3.1ubuntu1
2021-08-19 10:34:59 status half-installed genisoimage:amd64 9:1.1.11-3.1ubuntu1
2021-08-19 10:34:59 status unpacked genisoimage:amd64 9:1.1.11-3.1ubuntu1
2021-08-19 10:34:59 install ghostscript-x:amd64 <none> 9.50~dfsg-5ubuntu4.2
2021-08-19 10:34:59 status half-installed ghostscript-x:amd64 9.50~dfsg-5ubuntu4.2
2021-08-19 10:34:59 status unpacked ghostscript-x:amd64 9.50~dfsg-5ubuntu4.2
2021-08-19 10:34:59 install gir1.2-cogl-1.0:amd64 <none> 1.22.6-1
2021-08-19 10:34:59 status half-installed gir1.2-cogl-1.0:amd64 1.22.6-1
2021-08-19 10:34:59 status unpacked gir1.2-cogl-1.0:amd64 1.22.6-1
2021-08-19 10:34:59 install gir1.2-coglpango-1.0:amd64 <none> 1.22.6-1
2021-08-19 10:34:59 status half-installed gir1.2-coglpango-1.0:amd64 1.22.6-1
2021-08-19 10:34:59 status unpacked gir1.2-coglpango-1.0:amd64 1.22.6-1
2021-08-19 10:34:59 install gir1.2-clutter-1.0:amd64 <none> 1.26.4+dfsg-1
2021-08-19 10:34:59 status half-installed gir1.2-clutter-1.0:amd64 1.26.4+dfsg-1
2021-08-19 10:34:59 status unpacked gir1.2-clutter-1.0:amd64 1.26.4+dfsg-1
2021-08-19 10:34:59 install gir1.2-gstreamer-1.0:amd64 <none> 1.16.2-2
2021-08-19 10:34:59 status half-installed gir1.2-gstreamer-1.0:amd64 1.16.2-2
2021-08-19 10:34:59 status unpacked gir1.2-gstreamer-1.0:amd64 1.16.2-2
2021-08-19 10:34:59 install gir1.2-gst-plugins-base-1.0:amd64 <none> 1.16.2-4ubuntu0.1
2021-08-19 10:34:59 status half-installed gir1.2-gst-plugins-base-1.0:amd64 1.16.2-4ubuntu0.1
2021-08-19 10:34:59 status unpacked gir1.2-gst-plugins-base-1.0:amd64 1.16.2-4ubuntu0.1
2021-08-19 10:34:59 install gir1.2-clutter-gst-3.0:amd64 <none> 3.0.27-1
2021-08-19 10:34:59 status half-installed gir1.2-clutter-gst-3.0:amd64 3.0.27-1
2021-08-19 10:34:59 status unpacked gir1.2-clutter-gst-3.0:amd64 3.0.27-1
2021-08-19 10:35:00 install libdbusmenu-glib4:amd64 <none> 16.04.1+18.10.20180917-0ubuntu6
2021-08-19 10:35:00 status half-installed libdbusmenu-glib4:amd64 16.04.1+18.10.20180917-0ubuntu6
2021-08-19 10:35:00 status unpacked libdbusmenu-glib4:amd64 16.04.1+18.10.20180917-0ubuntu6
2021-08-19 10:35:00 install gir1.2-dbusmenu-glib-0.4:amd64 <none> 16.04.1+18.10.20180917-0ubuntu6
2021-08-19 10:35:00 status half-installed gir1.2-dbusmenu-glib-0.4:amd64 16.04.1+18.10.20180917-0ubuntu6
2021-08-19 10:35:00 status unpacked gir1.2-dbusmenu-glib-0.4:amd64 16.04.1+18.10.20180917-0ubuntu6
2021-08-19 10:35:00 install libdee-1.0-4:amd64 <none> 1.2.7+17.10.20170616-4ubuntu6
2021-08-19 10:35:00 status half-installed libdee-1.0-4:amd64 1.2.7+17.10.20170616-4ubuntu6
2021-08-19 10:35:00 status unpacked libdee-1.0-4:amd64 1.2.7+17.10.20170616-4ubuntu6
2021-08-19 10:35:00 install gir1.2-dee-1.0:amd64 <none> 1.2.7+17.10.20170616-4ubuntu6
2021-08-19 10:35:00 status half-installed gir1.2-dee-1.0:amd64 1.2.7+17.10.20170616-4ubuntu6
2021-08-19 10:35:00 status unpacked gir1.2-dee-1.0:amd64 1.2.7+17.10.20170616-4ubuntu6
2021-08-19 10:35:00 install libgnome-menu-3-0:amd64 <none> 3.36.0-1ubuntu1
2021-08-19 10:35:00 status half-installed libgnome-menu-3-0:amd64 3.36.0-1ubuntu1
2021-08-19 10:35:00 status unpacked libgnome-menu-3-0:amd64 3.36.0-1ubuntu1
2021-08-19 10:35:00 install gir1.2-gmenu-3.0:amd64 <none> 3.36.0-1ubuntu1
2021-08-19 10:35:00 status half-installed gir1.2-gmenu-3.0:amd64 3.36.0-1ubuntu1
2021-08-19 10:35:00 status unpacked gir1.2-gmenu-3.0:amd64 3.36.0-1ubuntu1
2021-08-19 10:35:00 install gir1.2-gtkclutter-1.0:amd64 <none> 1.8.4-4
2021-08-19 10:35:00 status half-installed gir1.2-gtkclutter-1.0:amd64 1.8.4-4
2021-08-19 10:35:00 status unpacked gir1.2-gtkclutter-1.0:amd64 1.8.4-4
2021-08-19 10:35:00 install gir1.2-gudev-1.0:amd64 <none> 1:233-1
2021-08-19 10:35:00 status half-installed gir1.2-gudev-1.0:amd64 1:233-1
2021-08-19 10:35:00 status unpacked gir1.2-gudev-1.0:amd64 1:233-1
2021-08-19 10:35:00 install gir1.2-notify-0.7:amd64 <none> 0.7.9-1ubuntu2
2021-08-19 10:35:00 status half-installed gir1.2-notify-0.7:amd64 0.7.9-1ubuntu2
2021-08-19 10:35:00 status unpacked gir1.2-notify-0.7:amd64 0.7.9-1ubuntu2
2021-08-19 10:35:00 install libtotem-plparser-common:all <none> 3.26.5-1ubuntu1
2021-08-19 10:35:00 status half-installed libtotem-plparser-common:all 3.26.5-1ubuntu1
2021-08-19 10:35:00 status unpacked libtotem-plparser-common:all 3.26.5-1ubuntu1
2021-08-19 10:35:00 install libtotem-plparser18:amd64 <none> 3.26.5-1ubuntu1
2021-08-19 10:35:00 status half-installed libtotem-plparser18:amd64 3.26.5-1ubuntu1
2021-08-19 10:35:00 status unpacked libtotem-plparser18:amd64 3.26.5-1ubuntu1
2021-08-19 10:35:00 install librhythmbox-core10:amd64 <none> 3.4.4-1ubuntu2
2021-08-19 10:35:00 status half-installed librhythmbox-core10:amd64 3.4.4-1ubuntu2
2021-08-19 10:35:01 status unpacked librhythmbox-core10:amd64 3.4.4-1ubuntu2
2021-08-19 10:35:01 install gir1.2-rb-3.0:amd64 <none> 3.4.4-1ubuntu2
2021-08-19 10:35:01 status half-installed gir1.2-rb-3.0:amd64 3.4.4-1ubuntu2
2021-08-19 10:35:01 status unpacked gir1.2-rb-3.0:amd64 3.4.4-1ubuntu2
2021-08-19 10:35:01 install gir1.2-secret-1:amd64 <none> 0.20.4-0ubuntu1
2021-08-19 10:35:01 status half-installed gir1.2-secret-1:amd64 0.20.4-0ubuntu1
2021-08-19 10:35:01 status unpacked gir1.2-secret-1:amd64 0.20.4-0ubuntu1
2021-08-19 10:35:01 install gir1.2-totemplparser-1.0:amd64 <none> 3.26.5-1ubuntu1
2021-08-19 10:35:01 status half-installed gir1.2-totemplparser-1.0:amd64 3.26.5-1ubuntu1
2021-08-19 10:35:01 status unpacked gir1.2-totemplparser-1.0:amd64 3.26.5-1ubuntu1
2021-08-19 10:35:02 install libgrilo-0.3-0:amd64 <none> 0.3.12-1
2021-08-19 10:35:02 status half-installed libgrilo-0.3-0:amd64 0.3.12-1
2021-08-19 10:35:02 status unpacked libgrilo-0.3-0:amd64 0.3.12-1
2021-08-19 10:35:02 install libtotem0:amd64 <none> 3.34.1-2ubuntu2
2021-08-19 10:35:02 status half-installed libtotem0:amd64 3.34.1-2ubuntu2
2021-08-19 10:35:02 status unpacked libtotem0:amd64 3.34.1-2ubuntu2
2021-08-19 10:35:02 install gir1.2-totem-1.0:amd64 <none> 3.34.1-2ubuntu2
2021-08-19 10:35:02 status half-installed gir1.2-totem-1.0:amd64 3.34.1-2ubuntu2
2021-08-19 10:35:02 status unpacked gir1.2-totem-1.0:amd64 3.34.1-2ubuntu2
2021-08-19 10:35:02 install libudisks2-0:amd64 <none> 2.8.4-1ubuntu1
2021-08-19 10:35:02 status half-installed libudisks2-0:amd64 2.8.4-1ubuntu1
2021-08-19 10:35:02 status unpacked libudisks2-0:amd64 2.8.4-1ubuntu1
2021-08-19 10:35:02 install gir1.2-udisks-2.0:amd64 <none> 2.8.4-1ubuntu1
2021-08-19 10:35:02 status half-installed gir1.2-udisks-2.0:amd64 2.8.4-1ubuntu1
2021-08-19 10:35:02 status unpacked gir1.2-udisks-2.0:amd64 2.8.4-1ubuntu1
2021-08-19 10:35:02 install libunity-protocol-private0:amd64 <none> 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:02 status half-installed libunity-protocol-private0:amd64 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:02 status unpacked libunity-protocol-private0:amd64 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:02 install libunity-scopes-json-def-desktop:all <none> 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:02 status half-installed libunity-scopes-json-def-desktop:all 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:02 status unpacked libunity-scopes-json-def-desktop:all 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:02 install libunity9:amd64 <none> 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:02 status half-installed libunity9:amd64 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:03 status unpacked libunity9:amd64 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:03 install gir1.2-unity-5.0:amd64 <none> 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:03 status half-installed gir1.2-unity-5.0:amd64 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:03 status unpacked gir1.2-unity-5.0:amd64 7.1.4+19.04.20190319-0ubuntu3
2021-08-19 10:35:03 install libgnomekbd-common:all <none> 3.26.1-1
2021-08-19 10:35:03 status half-installed libgnomekbd-common:all 3.26.1-1
2021-08-19 10:35:03 status unpacked libgnomekbd-common:all 3.26.1-1
2021-08-19 10:35:03 install libxklavier16:amd64 <none> 5.4-4
2021-08-19 10:35:03 status half-installed libxklavier16:amd64 5.4-4
2021-08-19 10:35:03 status unpacked libxklavier16:amd64 5.4-4
2021-08-19 10:35:03 install libgnomekbd8:amd64 <none> 3.26.1-1
2021-08-19 10:35:03 status half-installed libgnomekbd8:amd64 3.26.1-1
2021-08-19 10:35:03 status unpacked libgnomekbd8:amd64 3.26.1-1
2021-08-19 10:35:03 install gkbd-capplet:amd64 <none> 3.26.1-1
2021-08-19 10:35:03 status half-installed gkbd-capplet:amd64 3.26.1-1
2021-08-19 10:35:03 status unpacked gkbd-capplet:amd64 3.26.1-1
2021-08-19 10:35:03 install gnome-accessibility-themes:all <none> 3.28-1ubuntu1
2021-08-19 10:35:03 status half-installed gnome-accessibility-themes:all 3.28-1ubuntu1
2021-08-19 10:35:06 status unpacked gnome-accessibility-themes:all 3.28-1ubuntu1
2021-08-19 10:35:06 install gnome-bluetooth:amd64 <none> 3.34.3-0ubuntu1
2021-08-19 10:35:06 status half-installed gnome-bluetooth:amd64 3.34.3-0ubuntu1
2021-08-19 10:35:06 status unpacked gnome-bluetooth:amd64 3.34.3-0ubuntu1
2021-08-19 10:35:06 install libgee-0.8-2:amd64 <none> 0.20.3-1
2021-08-19 10:35:06 status half-installed libgee-0.8-2:amd64 0.20.3-1
2021-08-19 10:35:06 status unpacked libgee-0.8-2:amd64 0.20.3-1
2021-08-19 10:35:06 install gnome-calculator:amd64 <none> 1:3.36.0-1ubuntu1
2021-08-19 10:35:06 status half-installed gnome-calculator:amd64 1:3.36.0-1ubuntu1
2021-08-19 10:35:06 status unpacked gnome-calculator:amd64 1:3.36.0-1ubuntu1
2021-08-19 10:35:06 install libdazzle-1.0-0:amd64 <none> 3.36.0-1
2021-08-19 10:35:06 status half-installed libdazzle-1.0-0:amd64 3.36.0-1
2021-08-19 10:35:07 status unpacked libdazzle-1.0-0:amd64 3.36.0-1
2021-08-19 10:35:07 install libhandy-0.0-0:amd64 <none> 0.0.13-1
2021-08-19 10:35:07 status half-installed libhandy-0.0-0:amd64 0.0.13-1
2021-08-19 10:35:07 status unpacked libhandy-0.0-0:amd64 0.0.13-1
2021-08-19 10:35:07 install gnome-calendar:amd64 <none> 3.36.2-0ubuntu1
2021-08-19 10:35:07 status half-installed gnome-calendar:amd64 3.36.2-0ubuntu1
2021-08-19 10:35:07 status unpacked gnome-calendar:amd64 3.36.2-0ubuntu1
2021-08-19 10:35:07 install gnome-characters:amd64 <none> 3.34.0-1
2021-08-19 10:35:07 status half-installed gnome-characters:amd64 3.34.0-1
2021-08-19 10:35:07 status unpacked gnome-characters:amd64 3.34.0-1
2021-08-19 10:35:07 install libcolord-gtk1:amd64 <none> 0.2.0-0ubuntu1
2021-08-19 10:35:07 status half-installed libcolord-gtk1:amd64 0.2.0-0ubuntu1
2021-08-19 10:35:07 status unpacked libcolord-gtk1:amd64 0.2.0-0ubuntu1
2021-08-19 10:35:07 install libgoa-backend-1.0-1:amd64 <none> 3.36.1-0ubuntu1
2021-08-19 10:35:07 status half-installed libgoa-backend-1.0-1:amd64 3.36.1-0ubuntu1
2021-08-19 10:35:07 status unpacked libgoa-backend-1.0-1:amd64 3.36.1-0ubuntu1
2021-08-19 10:35:07 install libgsound0:amd64 <none> 1.0.2-4
2021-08-19 10:35:07 status half-installed libgsound0:amd64 1.0.2-4
2021-08-19 10:35:07 status unpacked libgsound0:amd64 1.0.2-4
2021-08-19 10:35:07 install libgtop2-common:all <none> 2.40.0-2
2021-08-19 10:35:07 status half-installed libgtop2-common:all 2.40.0-2
2021-08-19 10:35:07 status unpacked libgtop2-common:all 2.40.0-2
2021-08-19 10:35:07 install libgtop-2.0-11:amd64 <none> 2.40.0-2
2021-08-19 10:35:07 status half-installed libgtop-2.0-11:amd64 2.40.0-2
2021-08-19 10:35:07 status unpacked libgtop-2.0-11:amd64 2.40.0-2
2021-08-19 10:35:07 install libpwquality-common:all <none> 1.4.2-1build1
2021-08-19 10:35:07 status half-installed libpwquality-common:all 1.4.2-1build1
2021-08-19 10:35:07 status unpacked libpwquality-common:all 1.4.2-1build1
2021-08-19 10:35:07 install libpwquality1:amd64 <none> 1.4.2-1build1
2021-08-19 10:35:07 status half-installed libpwquality1:amd64 1.4.2-1build1
2021-08-19 10:35:07 status unpacked libpwquality1:amd64 1.4.2-1build1
2021-08-19 10:35:07 install gnome-control-center-data:all <none> 1:3.36.5-0ubuntu2
2021-08-19 10:35:07 status half-installed gnome-control-center-data:all 1:3.36.5-0ubuntu2
2021-08-19 10:35:07 status unpacked gnome-control-center-data:all 1:3.36.5-0ubuntu2
2021-08-19 10:35:07 install im-config:all <none> 0.44-1ubuntu1.3
2021-08-19 10:35:07 status half-installed im-config:all 0.44-1ubuntu1.3
2021-08-19 10:35:07 status unpacked im-config:all 0.44-1ubuntu1.3
2021-08-19 10:35:07 install language-selector-gnome:all <none> 0.204.2
2021-08-19 10:35:07 status half-installed language-selector-gnome:all 0.204.2
2021-08-19 10:35:07 status unpacked language-selector-gnome:all 0.204.2
2021-08-19 10:35:07 install python3-cups:amd64 <none> 1.9.73-3build1
2021-08-19 10:35:07 status half-installed python3-cups:amd64 1.9.73-3build1
2021-08-19 10:35:07 status unpacked python3-cups:amd64 1.9.73-3build1
2021-08-19 10:35:07 install python3-cupshelpers:all <none> 1.5.12-0ubuntu1.1
2021-08-19 10:35:07 status half-installed python3-cupshelpers:all 1.5.12-0ubuntu1.1
2021-08-19 10:35:07 status unpacked python3-cupshelpers:all 1.5.12-0ubuntu1.1
2021-08-19 10:35:07 install system-config-printer-common:all <none> 1.5.12-0ubuntu1.1
2021-08-19 10:35:07 status half-installed system-config-printer-common:all 1.5.12-0ubuntu1.1
2021-08-19 10:35:08 status unpacked system-config-printer-common:all 1.5.12-0ubuntu1.1
2021-08-19 10:35:08 install system-config-printer:all <none> 1.5.12-0ubuntu1.1
2021-08-19 10:35:08 status half-installed system-config-printer:all 1.5.12-0ubuntu1.1
2021-08-19 10:35:08 status unpacked system-config-printer:all 1.5.12-0ubuntu1.1
2021-08-19 10:35:08 install gnome-control-center:amd64 <none> 1:3.36.5-0ubuntu2
2021-08-19 10:35:08 status half-installed gnome-control-center:amd64 1:3.36.5-0ubuntu2
2021-08-19 10:35:09 status unpacked gnome-control-center:amd64 1:3.36.5-0ubuntu2
2021-08-19 10:35:09 install gnome-control-center-faces:all <none> 1:3.36.5-0ubuntu2
2021-08-19 10:35:09 status half-installed gnome-control-center-faces:all 1:3.36.5-0ubuntu2
2021-08-19 10:35:09 status unpacked gnome-control-center-faces:all 1:3.36.5-0ubuntu2
2021-08-19 10:35:09 install libblockdev-part-err2:amd64 <none> 2.23-2ubuntu3
2021-08-19 10:35:09 status half-installed libblockdev-part-err2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 status unpacked libblockdev-part-err2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 install libblockdev-utils2:amd64 <none> 2.23-2ubuntu3
2021-08-19 10:35:09 status half-installed libblockdev-utils2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 status unpacked libblockdev-utils2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 install gdisk:amd64 <none> 1.0.5-1
2021-08-19 10:35:09 status half-installed gdisk:amd64 1.0.5-1
2021-08-19 10:35:09 status unpacked gdisk:amd64 1.0.5-1
2021-08-19 10:35:09 install libblockdev-part2:amd64 <none> 2.23-2ubuntu3
2021-08-19 10:35:09 status half-installed libblockdev-part2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 status unpacked libblockdev-part2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 install libblockdev-swap2:amd64 <none> 2.23-2ubuntu3
2021-08-19 10:35:09 status half-installed libblockdev-swap2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 status unpacked libblockdev-swap2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 install libblockdev-loop2:amd64 <none> 2.23-2ubuntu3
2021-08-19 10:35:09 status half-installed libblockdev-loop2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 status unpacked libblockdev-loop2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 install libparted-fs-resize0:amd64 <none> 3.3-4ubuntu0.20.04.1
2021-08-19 10:35:09 status half-installed libparted-fs-resize0:amd64 3.3-4ubuntu0.20.04.1
2021-08-19 10:35:09 status unpacked libparted-fs-resize0:amd64 3.3-4ubuntu0.20.04.1
2021-08-19 10:35:09 install libblockdev-fs2:amd64 <none> 2.23-2ubuntu3
2021-08-19 10:35:09 status half-installed libblockdev-fs2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 status unpacked libblockdev-fs2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 install libatasmart4:amd64 <none> 0.19-5
2021-08-19 10:35:09 status half-installed libatasmart4:amd64 0.19-5
2021-08-19 10:35:09 status unpacked libatasmart4:amd64 0.19-5
2021-08-19 10:35:09 install libblockdev2:amd64 <none> 2.23-2ubuntu3
2021-08-19 10:35:09 status half-installed libblockdev2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 status unpacked libblockdev2:amd64 2.23-2ubuntu3
2021-08-19 10:35:09 install udisks2:amd64 <none> 2.8.4-1ubuntu1
2021-08-19 10:35:09 status half-installed udisks2:amd64 2.8.4-1ubuntu1
2021-08-19 10:35:09 status unpacked udisks2:amd64 2.8.4-1ubuntu1
2021-08-19 10:35:09 install gnome-disk-utility:amd64 <none> 3.36.3-0ubuntu1
2021-08-19 10:35:09 status half-installed gnome-disk-utility:amd64 3.36.3-0ubuntu1
2021-08-19 10:35:09 status unpacked gnome-disk-utility:amd64 3.36.3-0ubuntu1
2021-08-19 10:35:10 install gnome-font-viewer:amd64 <none> 3.34.0-2
2021-08-19 10:35:10 status half-installed gnome-font-viewer:amd64 3.34.0-2
2021-08-19 10:35:10 status unpacked gnome-font-viewer:amd64 3.34.0-2
2021-08-19 10:35:10 install libyelp0:amd64 <none> 3.36.2-0ubuntu1
2021-08-19 10:35:10 status half-installed libyelp0:amd64 3.36.2-0ubuntu1
2021-08-19 10:35:10 status unpacked libyelp0:amd64 3.36.2-0ubuntu1
2021-08-19 10:35:10 install yelp-xsl:all <none> 3.36.0-1
2021-08-19 10:35:10 status half-installed yelp-xsl:all 3.36.0-1
